location,size,bhk,floors,furnishing,price
Chhoti Gwaltoli,1200,2,1,Furnished,18820000
Chhoti Gwaltoli,750,1,Ground,Semi Furnished,7900000
Chhoti Gwaltoli,1000,2,3,Unfurnished,15260000
Chhoti Gwaltoli,1000,2,2,Furnished,19040000
Chhoti Gwaltoli,750,1,Ground,Unfurnished,7530000
Chhoti Gwaltoli,1200,3,4,Unfurnished,21170000
Chhoti Gwaltoli,1500,3,3,Unfurnished,23980000
Chhoti Gwaltoli,1000,1,1,Semi Furnished,12540000
Chhoti Gwaltoli,1500,2,2,Semi Furnished,22890000
Chhoti Gwaltoli,500,1,2,Furnished,9070000
Chhoti Gwaltoli,500,1,1,Semi Furnished,6270000
Chhoti Gwaltoli,600,1,4,Unfurnished,9620000
Chhoti Gwaltoli,600,1,4,Furnished,14720000
Chhoti Gwaltoli,500,1,1,Unfurnished,5770000
Chhoti Gwaltoli,1200,3,2,Furnished,23940000
Chhoti Gwaltoli,600,1,3,Unfurnished,8720000
Chhoti Gwaltoli,500,1,4,Unfurnished,8020000
Chhoti Gwaltoli,600,1,1,Furnished,8960000
Chhoti Gwaltoli,750,2,2,Unfurnished,10270000
Chhoti Gwaltoli,750,1,4,Semi Furnished,13900000
Chhoti Gwaltoli,1000,2,1,Furnished,15680000
Chhoti Gwaltoli,1000,3,1,Unfurnished,12690000
Khajrana,1000,1,4,Furnished,28340000
Khajrana,750,1,4,Furnished,21260000
Khajrana,1000,2,2,Semi Furnished,19260000
Khajrana,1200,3,2,Unfurnished,22230000
Khajrana,500,1,Ground,Furnished,7770000
Khajrana,600,1,1,Unfurnished,9210000
Khajrana,1200,3,Ground,Semi Furnished,18930000
Khajrana,750,1,3,Semi Furnished,15260000
Khajrana,1000,1,3,Unfurnished,18340000
Khajrana,1500,3,3,Unfurnished,30260000
Khajrana,1200,2,2,Semi Furnished,23110000
Khajrana,1500,2,1,Furnished,29520000
Khajrana,1500,2,1,Semi Furnished,25740000
Khajrana,600,1,4,Semi Furnished,13410000
Khajrana,1200,3,1,Unfurnished,20250000
Khajrana,1500,2,1,Unfurnished,24160000
Khajrana,750,1,4,Semi Furnished,16760000
Khajrana,500,1,4,Semi Furnished,11170000
Khajrana,1500,2,4,Unfurnished,31250000
Khajrana,1500,2,2,Semi Furnished,28890000
Khajrana,500,1,4,Furnished,14170000
Khajrana,1200,3,2,Furnished,28960000
Khajrana,1200,2,Ground,Unfurnished,17440000
Khajrana,500,1,3,Semi Furnished,10170000
Khajrana,1500,2,Ground,Semi Furnished,22590000
Khajrana,1000,2,Ground,Semi Furnished,15060000
Khajrana,600,1,4,Unfurnished,11910000
Khajrana,1000,2,4,Semi Furnished,23460000
Khajrana,600,1,1,Furnished,11250000
Khajrana,750,2,1,Unfurnished,12080000
Khajrana,500,1,1,Furnished,9370000
Khajrana,500,1,3,Furnished,12570000
Patni Pura,1200,2,2,Semi Furnished,21870000
Patni Pura,600,1,Ground,Furnished,8730000
Patni Pura,1500,2,Ground,Unfurnished,20250000
Patni Pura,1200,2,3,Unfurnished,21870000
Patni Pura,500,1,Ground,Semi Furnished,6680000
Patni Pura,500,1,2,Semi Furnished,8680000
Patni Pura,1000,2,3,Unfurnished,18220000
Patni Pura,1500,2,Ground,Semi Furnished,21040000
Patni Pura,600,1,3,Furnished,14490000
Patni Pura,1200,3,3,Semi Furnished,25550000
Patni Pura,600,1,1,Furnished,10650000
Patni Pura,1000,3,1,Semi Furnished,16890000
Patni Pura,600,1,1,Unfurnished,8610000
Patni Pura,750,1,3,Unfurnished,13020000
Patni Pura,1500,3,1,Semi Furnished,25340000
Patni Pura,1500,2,4,Unfurnished,29700000
Patni Pura,1000,2,1,Unfurnished,15070000
Patni Pura,750,2,1,Semi Furnished,12090000
Patni Pura,1200,2,Ground,Unfurnished,16200000
Patni Pura,750,1,Ground,Furnished,10920000
Patni Pura,1500,3,1,Unfurnished,23690000
Patni Pura,1200,2,1,Furnished,22370000
Patni Pura,1000,2,2,Unfurnished,16650000
Patni Pura,500,1,3,Unfurnished,8680000
Patni Pura,1000,3,3,Furnished,26570000
Patni Pura,500,1,1,Unfurnished,7180000
Patni Pura,500,1,3,Semi Furnished,9680000
Patni Pura,500,1,4,Semi Furnished,10680000
Patni Pura,1000,3,2,Semi Furnished,19090000
Patni Pura,750,2,Ground,Unfurnished,10120000
Patni Pura,1200,3,4,Furnished,36110000
Patni Pura,600,1,2,Unfurnished,9510000
Nanda Nagar,500,1,2,Unfurnished,5440000
Nanda Nagar,1000,1,1,Unfurnished,9370000
Nanda Nagar,1000,3,Ground,Semi Furnished,9210000
Nanda Nagar,1200,3,Ground,Semi Furnished,11050000
Nanda Nagar,1200,3,Ground,Furnished,12640000
Nanda Nagar,1500,3,2,Unfurnished,17940000
Nanda Nagar,1000,1,4,Furnished,22370000
Nanda Nagar,1000,1,2,Unfurnished,10870000
Nanda Nagar,1200,3,1,Furnished,16860000
Nanda Nagar,500,1,4,Unfurnished,6940000
Nanda Nagar,600,1,2,Unfurnished,6520000
Nanda Nagar,1500,2,3,Unfurnished,19490000
Nanda Nagar,1200,3,3,Unfurnished,16330000
Nanda Nagar,1200,2,1,Semi Furnished,13070000
Nanda Nagar,1000,1,2,Furnished,15970000
Nanda Nagar,1500,3,2,Furnished,26360000
Nanda Nagar,1200,2,2,Semi Furnished,15590000
Nanda Nagar,1000,3,4,Semi Furnished,18010000
Nanda Nagar,600,1,4,Semi Furnished,9820000
Nanda Nagar,1200,2,2,Unfurnished,13700000
Nanda Nagar,750,2,Ground,Unfurnished,6200000
Nanda Nagar,750,2,2,Unfurnished,8560000
Nanda Nagar,1200,3,4,Unfurnished,18310000
Nanda Nagar,1500,2,3,Furnished,30200000
Nanda Nagar,750,2,3,Semi Furnished,11320000
Nanda Nagar,600,1,Ground,Unfurnished,4720000
Nanda Nagar,750,1,3,Unfurnished,9280000
Nanda Nagar,600,1,2,Semi Furnished,7420000
Nanda Nagar,1500,3,Ground,Unfurnished,12990000
Nanda Nagar,500,1,1,Semi Furnished,5190000
Nanda Nagar,1500,3,3,Semi Furnished,23720000
Nanda Nagar,500,1,4,Furnished,11190000
Bhagirathpura,1200,3,2,Semi Furnished,18370000
Bhagirathpura,500,1,4,Semi Furnished,8960000
Bhagirathpura,600,1,2,Semi Furnished,8350000
Bhagirathpura,750,1,Ground,Unfurnished,7060000
Bhagirathpura,500,1,3,Semi Furnished,7960000
Bhagirathpura,1200,3,2,Unfurnished,16390000
Bhagirathpura,600,1,4,Unfurnished,9250000
Bhagirathpura,500,1,2,Semi Furnished,6960000
Bhagirathpura,500,1,4,Furnished,11960000
Bhagirathpura,1500,2,2,Unfurnished,19560000
Bhagirathpura,1000,3,Ground,Unfurnished,10360000
Bhagirathpura,750,1,2,Semi Furnished,10440000
Bhagirathpura,500,1,Ground,Semi Furnished,4960000
Bhagirathpura,500,1,Ground,Furnished,5560000
Bhagirathpura,600,1,3,Semi Furnished,9550000
Bhagirathpura,1200,2,Ground,Furnished,14010000
Bhagirathpura,750,2,2,Unfurnished,9780000
Bhagirathpura,1200,2,4,Unfurnished,19430000
Bhagirathpura,1200,2,Ground,Semi Furnished,12500000
Bhagirathpura,1000,1,1,Furnished,14320000
Bhagirathpura,600,1,Ground,Furnished,6670000
Bhagirathpura,500,1,3,Furnished,10360000
Bhagirathpura,600,1,2,Furnished,10510000
Bhagirathpura,500,1,3,Unfurnished,6960000
Bhagirathpura,1500,3,4,Semi Furnished,29560000
Bhagirathpura,1000,2,3,Semi Furnished,16710000
Bhagirathpura,500,1,1,Unfurnished,5460000
Bhagirathpura,1500,2,3,Semi Furnished,25070000
Bhagirathpura,600,1,1,Unfurnished,6550000
Bhagirathpura,750,1,3,Semi Furnished,11940000
Bhagirathpura,750,1,4,Semi Furnished,13440000
Bhagirathpura,750,1,1,Furnished,10740000
Simrol,500,1,4,Unfurnished,5480000
Simrol,1500,2,Ground,Unfurnished,7810000
Simrol,600,1,1,Furnished,5910000
Simrol,1000,1,2,Unfurnished,7960000
Simrol,1000,1,2,Semi Furnished,9460000
Simrol,500,1,3,Semi Furnished,5730000
Simrol,500,1,2,Furnished,6530000
Simrol,1200,3,2,Unfurnished,10500000
Simrol,1000,3,1,Unfurnished,7100000
Simrol,1200,2,1,Unfurnished,8130000
Simrol,750,1,1,Furnished,7390000
Simrol,1200,2,Ground,Semi Furnished,6870000
Simrol,750,1,2,Furnished,9790000
Simrol,1000,3,1,Furnished,10840000
Simrol,1500,2,3,Furnished,25600000
Simrol,1200,3,4,Semi Furnished,17760000
Simrol,500,1,Ground,Unfurnished,2480000
Simrol,600,1,3,Semi Furnished,6870000
Simrol,1200,3,2,Furnished,17230000
Simrol,1500,3,2,Unfurnished,13130000
Simrol,1200,2,Ground,Unfurnished,6240000
Simrol,500,1,3,Furnished,8130000
Simrol,1500,3,Ground,Semi Furnished,9000000
Simrol,1200,2,Ground,Furnished,8390000
Simrol,1500,3,4,Furnished,32100000
Simrol,1000,1,4,Furnished,19460000
Simrol,1500,2,4,Unfurnished,17260000
Simrol,1200,2,3,Unfurnished,11910000
Simrol,750,1,2,Unfurnished,5970000
Simrol,1500,2,3,Semi Furnished,18040000
Simrol,1500,2,3,Unfurnished,14890000
Simrol,750,1,3,Unfurnished,7090000
Jakhya,1200,2,2,Unfurnished,14420000
Jakhya,500,1,4,Unfurnished,7220000
Jakhya,750,1,3,Semi Furnished,11210000
Jakhya,1500,3,2,Furnished,27300000
Jakhya,1500,2,4,Semi Furnished,26690000
Jakhya,750,1,1,Semi Furnished,8210000
Jakhya,600,1,4,Furnished,13770000
Jakhya,750,2,2,Unfurnished,9010000
Jakhya,750,2,4,Unfurnished,11370000
Jakhya,1200,2,1,Semi Furnished,13790000
Jakhya,500,1,Ground,Semi Furnished,4470000
Jakhya,1200,3,Ground,Unfurnished,11150000
Jakhya,600,1,4,Unfurnished,8670000
Jakhya,1500,3,3,Furnished,32580000
Jakhya,500,1,2,Unfurnished,5720000
Jakhya,1000,1,4,Furnished,22940000
Jakhya,1500,3,1,Semi Furnished,18060000
Jakhya,600,1,3,Unfurnished,7770000
Jakhya,1000,1,3,Furnished,19740000
Jakhya,1200,3,3,Unfurnished,17090000
Jakhya,750,1,4,Furnished,17210000
Jakhya,1500,2,3,Semi Furnished,23540000
Jakhya,500,1,Ground,Furnished,5070000
Jakhya,1000,3,1,Furnished,14680000
Jakhya,1000,3,2,Semi Furnished,14240000
Jakhya,1000,2,Ground,Semi Furnished,9390000
Jakhya,1000,3,4,Unfurnished,15890000
Jakhya,1200,2,3,Semi Furnished,18830000
Jakhya,1200,2,2,Semi Furnished,16310000
Jakhya,1200,2,3,Furnished,24880000
Jakhya,1500,3,2,Semi Furnished,21360000
Jakhya,600,1,1,Semi Furnished,6570000
Dudhia,600,1,2,Semi Furnished,8050000
Dudhia,1200,3,Ground,Furnished,14010000
Dudhia,1500,3,3,Unfurnished,22140000
Dudhia,750,1,4,Unfurnished,11190000
Dudhia,750,1,Ground,Furnished,7960000
Dudhia,600,1,1,Unfurnished,6250000
Dudhia,1200,3,3,Furnished,26690000
Dudhia,1000,3,2,Semi Furnished,14760000
Dudhia,1200,2,4,Furnished,29500000
Dudhia,1000,1,3,Semi Furnished,15420000
Dudhia,600,1,4,Semi Furnished,10450000
Dudhia,1500,2,1,Unfurnished,16410000
Dudhia,600,1,4,Furnished,14050000
Dudhia,1500,3,Ground,Unfurnished,14710000
Dudhia,500,1,Ground,Unfurnished,4460000
Dudhia,1000,3,4,Furnished,25760000
Dudhia,1000,1,3,Unfurnished,13420000
Dudhia,1500,3,2,Furnished,28080000
Dudhia,1200,2,1,Unfurnished,13120000
Dudhia,1000,3,4,Semi Furnished,19160000
Dudhia,500,1,3,Semi Furnished,7710000
Dudhia,1200,2,4,Semi Furnished,21940000
Dudhia,500,1,4,Unfurnished,7460000
Dudhia,750,2,Ground,Unfurnished,7020000
Dudhia,750,2,4,Furnished,18440000
Dudhia,600,1,1,Semi Furnished,6850000
Dudhia,1500,2,1,Semi Furnished,17980000
Dudhia,1000,2,Ground,Semi Furnished,9890000
Dudhia,600,1,Ground,Furnished,6370000
Dudhia,750,2,3,Semi Furnished,12140000
Dudhia,1200,3,Ground,Unfurnished,11770000
Dudhia,1200,2,3,Semi Furnished,19420000
Triveni Colony,600,1,Ground,Furnished,6600000
Triveni Colony,1000,3,2,Unfurnished,13530000
Triveni Colony,1200,3,2,Semi Furnished,18210000
Triveni Colony,1500,2,4,Unfurnished,24090000
Triveni Colony,600,1,3,Semi Furnished,9480000
Triveni Colony,1000,2,3,Semi Furnished,16590000
Triveni Colony,1200,2,4,Furnished,29980000
Triveni Colony,500,1,Ground,Furnished,5500000
Triveni Colony,600,1,1,Semi Furnished,7080000
Triveni Colony,500,1,4,Semi Furnished,8900000
Triveni Colony,1500,3,1,Furnished,23420000
Triveni Colony,750,1,2,Unfurnished,9220000
Triveni Colony,1000,3,Ground,Furnished,12100000
Triveni Colony,750,2,Ground,Semi Furnished,7710000
Triveni Colony,500,1,Ground,Semi Furnished,4900000
Triveni Colony,1200,3,1,Furnished,18740000
Triveni Colony,600,1,4,Semi Furnished,10680000
Triveni Colony,600,1,Ground,Semi Furnished,5880000
Triveni Colony,750,2,2,Semi Furnished,10860000
Triveni Colony,500,1,2,Furnished,8700000
Triveni Colony,1500,3,2,Unfurnished,20290000
Triveni Colony,600,1,2,Unfurnished,7380000
Triveni Colony,750,2,2,Furnished,13700000
Triveni Colony,600,1,2,Semi Furnished,8280000
Triveni Colony,1500,2,3,Unfurnished,21730000
Triveni Colony,1500,3,Ground,Unfurnished,15340000
Triveni Colony,1200,2,2,Furnished,21920000
Triveni Colony,600,1,2,Furnished,10440000
Triveni Colony,1200,3,3,Furnished,27190000
Triveni Colony,1500,3,1,Unfurnished,17810000
Triveni Colony,1500,3,4,Furnished,39260000
Triveni Colony,1500,2,2,Furnished,27400000
Rambali Nagar,750,1,1,Furnished,11880000
Rambali Nagar,500,1,Ground,Furnished,6320000
Rambali Nagar,1000,2,Ground,Semi Furnished,12020000
Rambali Nagar,500,1,2,Semi Furnished,7720000
Rambali Nagar,1200,2,4,Furnished,32060000
Rambali Nagar,750,2,3,Semi Furnished,13740000
Rambali Nagar,600,1,4,Unfurnished,10170000
Rambali Nagar,1200,3,1,Furnished,20910000
Rambali Nagar,500,1,Ground,Unfurnished,5470000
Rambali Nagar,750,2,Ground,Furnished,9960000
Rambali Nagar,750,2,Ground,Semi Furnished,9010000
Rambali Nagar,1500,2,1,Unfurnished,19600000
Rambali Nagar,1000,1,3,Semi Furnished,17440000
Rambali Nagar,1200,3,3,Semi Furnished,23030000
Rambali Nagar,600,1,Ground,Unfurnished,6570000
Rambali Nagar,500,1,1,Semi Furnished,6720000
Rambali Nagar,750,2,1,Semi Furnished,10590000
Rambali Nagar,1200,3,1,Unfurnished,16430000
Rambali Nagar,600,1,2,Semi Furnished,9270000
Rambali Nagar,500,1,3,Unfurnished,7720000
Rambali Nagar,1000,2,3,Furnished,23360000
Rambali Nagar,600,1,3,Furnished,13350000
Rambali Nagar,600,1,1,Unfurnished,7470000
Rambali Nagar,1000,1,2,Unfurnished,13940000
Rambali Nagar,750,2,2,Furnished,15000000
Rambali Nagar,1000,2,2,Semi Furnished,16220000
Rambali Nagar,1500,2,4,Furnished,40070000
Rambali Nagar,500,1,Ground,Semi Furnished,5720000
Rambali Nagar,1000,3,4,Furnished,27990000
Rambali Nagar,750,1,3,Unfurnished,11580000
Rambali Nagar,500,1,4,Furnished,12720000
Rambali Nagar,1000,1,1,Semi Furnished,13440000
Phase 2 Scheme 78,1200,3,3,Furnished,24250000
Phase 2 Scheme 78,600,1,4,Furnished,12940000
Phase 2 Scheme 78,1200,2,Ground,Unfurnished,8910000
Phase 2 Scheme 78,1000,3,1,Furnished,13170000
Phase 2 Scheme 78,750,2,2,Semi Furnished,9110000
Phase 2 Scheme 78,1000,2,3,Furnished,19290000
Phase 2 Scheme 78,1500,2,1,Unfurnished,13500000
Phase 2 Scheme 78,1500,3,Ground,Semi Furnished,12490000
Phase 2 Scheme 78,500,1,3,Furnished,9180000
Phase 2 Scheme 78,750,2,4,Unfurnished,10290000
Phase 2 Scheme 78,600,1,2,Unfurnished,6040000
Phase 2 Scheme 78,600,1,4,Unfurnished,7840000
Phase 2 Scheme 78,1500,3,2,Unfurnished,16610000
Phase 2 Scheme 78,1200,3,1,Furnished,15800000
Phase 2 Scheme 78,600,1,3,Semi Furnished,8140000
Phase 2 Scheme 78,1500,2,2,Furnished,23890000
Phase 2 Scheme 78,1000,2,2,Semi Furnished,12150000
Phase 2 Scheme 78,1200,2,4,Semi Furnished,19620000
Phase 2 Scheme 78,500,1,2,Unfurnished,5030000
Phase 2 Scheme 78,750,2,2,Unfurnished,7930000
Phase 2 Scheme 78,600,1,1,Semi Furnished,5740000
Phase 2 Scheme 78,1000,1,1,Semi Furnished,9570000
Phase 2 Scheme 78,500,1,Ground,Furnished,4380000
Phase 2 Scheme 78,750,1,3,Semi Furnished,10180000
Phase 2 Scheme 78,500,1,4,Furnished,10780000
Phase 2 Scheme 78,500,1,4,Unfurnished,6530000
Phase 2 Scheme 78,750,1,4,Furnished,16180000
Phase 2 Scheme 78,1500,2,1,Semi Furnished,15070000
Phase 2 Scheme 78,750,1,Ground,Semi Furnished,5680000
Phase 2 Scheme 78,500,1,1,Semi Furnished,4780000
Phase 2 Scheme 78,1200,3,Ground,Furnished,11580000
Phase 2 Scheme 78,1200,2,3,Unfurnished,14580000
Budhaniya,1000,3,1,Furnished,10090000
Budhaniya,600,1,3,Furnished,9340000
Budhaniya,600,1,3,Unfurnished,5260000
Budhaniya,750,2,Ground,Semi Furnished,3760000
Budhaniya,1000,2,1,Unfurnished,6060000
Budhaniya,750,1,1,Semi Furnished,5080000
Budhaniya,500,1,1,Semi Furnished,3390000
Budhaniya,750,2,3,Furnished,12260000
Budhaniya,1200,3,1,Furnished,12110000
Budhaniya,600,1,1,Unfurnished,3460000
Budhaniya,750,2,4,Unfurnished,8090000
Budhaniya,500,1,4,Semi Furnished,6390000
Budhaniya,600,1,4,Semi Furnished,7660000
Budhaniya,1500,3,Ground,Semi Furnished,7880000
Budhaniya,750,1,2,Semi Furnished,6580000
Budhaniya,1200,2,Ground,Semi Furnished,6020000
Budhaniya,500,1,Ground,Unfurnished,2140000
Budhaniya,1000,2,2,Furnished,12990000
Budhaniya,750,1,1,Furnished,6880000
Budhaniya,1500,2,1,Unfurnished,9090000
Budhaniya,1200,2,2,Unfurnished,9170000
Budhaniya,1000,2,Ground,Semi Furnished,5010000
Budhaniya,600,1,1,Semi Furnished,4060000
Budhaniya,750,1,Ground,Unfurnished,3210000
Budhaniya,750,1,3,Unfurnished,6580000
Budhaniya,750,1,1,Unfurnished,4330000
Budhaniya,500,1,3,Semi Furnished,5390000
Budhaniya,1500,3,2,Unfurnished,12000000
Budhaniya,1200,3,4,Unfurnished,13560000
Budhaniya,600,1,1,Furnished,5500000
Budhaniya,600,1,2,Unfurnished,4360000
Budhaniya,600,1,3,Semi Furnished,6460000
Sanawadia,1500,3,3,Furnished,27460000
Sanawadia,750,2,2,Unfurnished,6570000
Sanawadia,500,1,3,Semi Furnished,5920000
Sanawadia,500,1,2,Furnished,6720000
Sanawadia,1200,2,1,Unfurnished,8620000
Sanawadia,750,1,Ground,Unfurnished,4010000
Sanawadia,1200,3,3,Furnished,21970000
Sanawadia,600,1,2,Unfurnished,5010000
Sanawadia,750,2,3,Semi Furnished,9330000
Sanawadia,1200,3,1,Furnished,13520000
Sanawadia,500,1,Ground,Semi Furnished,2920000
Sanawadia,1000,1,2,Semi Furnished,9840000
Sanawadia,1200,3,1,Semi Furnished,10350000
Sanawadia,600,1,3,Semi Furnished,7110000
Sanawadia,750,1,2,Furnished,10080000
Sanawadia,500,1,3,Unfurnished,4920000
Sanawadia,750,1,2,Semi Furnished,7380000
Sanawadia,1200,3,3,Semi Furnished,15630000
Sanawadia,500,1,4,Unfurnished,5670000
Sanawadia,1000,1,1,Semi Furnished,7840000
Sanawadia,500,1,2,Unfurnished,4170000
Sanawadia,1000,1,3,Semi Furnished,11840000
Sanawadia,1000,2,3,Furnished,17480000
Sanawadia,500,1,1,Semi Furnished,3920000
Sanawadia,1500,3,4,Unfurnished,18720000
Sanawadia,600,1,1,Unfurnished,4110000
Sanawadia,1200,2,Ground,Unfurnished,6730000
Sanawadia,750,1,3,Unfurnished,7380000
Sanawadia,1500,3,Ground,Unfurnished,8820000
Sanawadia,1500,2,1,Unfurnished,10780000
Sanawadia,1000,3,Ground,Furnished,7750000
Sanawadia,1200,2,4,Semi Furnished,17440000
Palakhedi,1000,2,2,Unfurnished,10920000
Palakhedi,1200,3,1,Unfurnished,11750000
Palakhedi,1200,2,Ground,Furnished,11470000
Palakhedi,1500,2,4,Unfurnished,21110000
Palakhedi,600,1,4,Unfurnished,8040000
Palakhedi,1000,2,Ground,Unfurnished,7770000
Palakhedi,500,1,3,Unfurnished,5950000
Palakhedi,1000,2,1,Unfurnished,9350000
Palakhedi,600,1,1,Unfurnished,5340000
Palakhedi,500,1,2,Unfurnished,5200000
Palakhedi,750,1,4,Unfurnished,10050000
Palakhedi,1500,2,Ground,Semi Furnished,12450000
Palakhedi,1500,2,1,Unfurnished,14020000
Palakhedi,1000,1,4,Unfurnished,13400000
Palakhedi,600,1,2,Unfurnished,6240000
Palakhedi,600,1,4,Semi Furnished,9540000
Palakhedi,600,1,Ground,Unfurnished,4440000
Palakhedi,1500,2,Ground,Furnished,14340000
Palakhedi,750,2,4,Furnished,17250000
Palakhedi,500,1,1,Furnished,6150000
Palakhedi,1500,2,3,Semi Furnished,21900000
Palakhedi,500,1,2,Furnished,7750000
Palakhedi,750,1,Ground,Furnished,6830000
Palakhedi,1000,2,2,Semi Furnished,12500000
Palakhedi,1500,3,2,Furnished,25580000
Palakhedi,1200,2,4,Semi Furnished,20040000
Palakhedi,600,1,1,Furnished,7380000
Palakhedi,1000,3,3,Furnished,20570000
Palakhedi,1000,1,4,Semi Furnished,15900000
Palakhedi,1000,3,2,Furnished,17050000
Palakhedi,750,2,2,Semi Furnished,9370000
Palakhedi,1200,3,2,Unfurnished,13730000
Panchsheel Nagar,1000,2,1,Furnished,12190000
Panchsheel Nagar,750,2,2,Furnished,11670000
Panchsheel Nagar,500,1,2,Furnished,7410000
Panchsheel Nagar,750,2,4,Semi Furnished,11980000
Panchsheel Nagar,1200,2,1,Semi Furnished,11610000
Panchsheel Nagar,750,1,3,Unfurnished,8410000
Panchsheel Nagar,500,1,4,Furnished,10610000
Panchsheel Nagar,1500,2,Ground,Semi Furnished,11360000
Panchsheel Nagar,500,1,2,Unfurnished,4860000
Panchsheel Nagar,1500,3,3,Semi Furnished,21800000
Panchsheel Nagar,1500,2,1,Semi Furnished,14510000
Panchsheel Nagar,1500,3,4,Furnished,35000000
Panchsheel Nagar,1000,2,Ground,Furnished,8830000
Panchsheel Nagar,1000,1,2,Semi Furnished,11210000
Panchsheel Nagar,1000,2,Ground,Semi Furnished,7570000
Panchsheel Nagar,600,1,1,Unfurnished,4930000
Panchsheel Nagar,1500,3,2,Unfurnished,16030000
Panchsheel Nagar,750,1,4,Unfurnished,9530000
Panchsheel Nagar,750,2,3,Semi Furnished,10410000
Panchsheel Nagar,1200,2,3,Furnished,22700000
Panchsheel Nagar,1200,3,2,Semi Furnished,14800000
Panchsheel Nagar,600,1,1,Semi Furnished,5530000
Panchsheel Nagar,1000,3,4,Semi Furnished,16730000
Panchsheel Nagar,600,1,4,Furnished,12730000
Panchsheel Nagar,600,1,4,Unfurnished,7630000
Panchsheel Nagar,1200,3,4,Unfurnished,16780000
Panchsheel Nagar,500,1,Ground,Semi Furnished,3610000
Panchsheel Nagar,600,1,3,Furnished,10810000
Panchsheel Nagar,600,1,2,Unfurnished,5830000
Panchsheel Nagar,1500,2,1,Unfurnished,12940000
Panchsheel Nagar,1000,2,3,Unfurnished,11770000
Panchsheel Nagar,600,1,2,Furnished,8890000
Niranjanpur,600,1,3,Semi Furnished,8140000
Niranjanpur,1200,3,4,Semi Furnished,20550000
Niranjanpur,600,1,4,Semi Furnished,9340000
Niranjanpur,1200,2,4,Unfurnished,16470000
Niranjanpur,1500,3,2,Unfurnished,16610000
Niranjanpur,750,1,Ground,Furnished,6580000
Niranjanpur,750,1,1,Unfurnished,6430000
Niranjanpur,500,1,3,Furnished,9180000
Niranjanpur,500,1,1,Furnished,5980000
Niranjanpur,1200,3,3,Semi Furnished,17910000
Niranjanpur,500,1,1,Unfurnished,4280000
Niranjanpur,750,2,4,Semi Furnished,12260000
Niranjanpur,750,1,2,Unfurnished,7550000
Niranjanpur,750,2,3,Unfurnished,9110000
Niranjanpur,1000,3,3,Unfurnished,12730000
Niranjanpur,1000,2,3,Furnished,19290000
Niranjanpur,1500,2,4,Unfurnished,20580000
Niranjanpur,600,1,2,Unfurnished,6040000
Niranjanpur,600,1,1,Furnished,7180000
Niranjanpur,1000,3,1,Unfurnished,9430000
Niranjanpur,1000,2,4,Unfurnished,13720000
Niranjanpur,1500,3,3,Unfurnished,19090000
Niranjanpur,1000,3,2,Furnished,16690000
Niranjanpur,1500,3,1,Furnished,19750000
Niranjanpur,750,1,2,Furnished,11380000
Niranjanpur,600,1,2,Semi Furnished,6940000
Niranjanpur,1000,2,1,Furnished,12570000
Niranjanpur,500,1,4,Furnished,10780000
Niranjanpur,1500,2,3,Furnished,28930000
Niranjanpur,750,2,3,Semi Furnished,10690000
Niranjanpur,1200,3,Ground,Unfurnished,9330000
Niranjanpur,500,1,3,Semi Furnished,6780000
Palda,1000,2,1,Furnished,14890000
Palda,1200,2,Ground,Furnished,13840000
Palda,600,1,3,Furnished,12350000
Palda,1000,2,4,Semi Furnished,18670000
Palda,600,1,3,Semi Furnished,9470000
Palda,600,1,3,Unfurnished,8270000
Palda,500,1,2,Unfurnished,6140000
Palda,750,2,2,Furnished,13690000
Palda,500,1,4,Furnished,11890000
Palda,500,1,3,Furnished,10290000
Palda,750,2,4,Furnished,18730000
Palda,1200,3,4,Unfurnished,20170000
Palda,500,1,Ground,Semi Furnished,4890000
Palda,1500,2,4,Unfurnished,24070000
Palda,750,2,Ground,Unfurnished,7310000
Palda,750,1,2,Unfurnished,9210000
Palda,1500,2,Ground,Furnished,17300000
Palda,600,1,1,Unfurnished,6470000
Palda,1500,2,1,Unfurnished,16980000
Palda,1000,1,2,Unfurnished,12280000
Palda,600,1,1,Semi Furnished,7070000
